speaker|session|mic|prompt_id|has_spect|spect_width|spect_height|prompt
M03|Session2|wav_arrayMic|0254|yes|94|513|witty
M03|Session2|wav_arrayMic|0255|yes|104|513|mitten
M03|Session2|wav_arrayMic|0256|yes|155|513|This is a period of transition for me.
M03|Session2|wav_arrayMic|0257|yes|118|513|It was a good win for us.
M03|Session2|wav_arrayMic|0258|yes|85|513|barn
M03|Session2|wav_arrayMic|0259|yes|99|513|pitting
M03|Session2|wav_arrayMic|0260|yes|141|513|The little schoolhouse stood empty.
M03|Session2|wav_arrayMic|0261|yes|80|513|park
M03|Session2|wav_arrayMic|0264|yes|104|513|loyal
M03|Session2|wav_arrayMic|0265|yes|85|513|mush
M03|Session2|wav_arrayMic|0267|yes|85|513|hill
M03|Session2|wav_arrayMic|0268|yes|71|513|kilo
M03|Session2|wav_arrayMic|0269|yes|90|513|brought
M03|Session2|wav_arrayMic|0270|yes|99|513|hotel
M03|Session2|wav_arrayMic|0271|yes|155|513|I expect we'll bounce back this week.
M03|Session2|wav_arrayMic|0272|yes|94|513|thought
M03|Session2|wav_arrayMic|0273|yes|113|513|The misguided souls have lost their way.
M03|Session2|wav_arrayMic|0274|yes|197|513|[relax your mouth in its normal position]
M03|Session2|wav_arrayMic|0275|yes|221|513|Before Thursday's exam, review every formula.
M03|Session2|wav_arrayMic|0276|yes|90|513|juliet
M03|Session2|wav_arrayMic|0277|yes|169|513|This is not a program of socialized medicine.
M03|Session2|wav_arrayMic|0278|yes|165|513|Alimony harms a divorced man's wealth.
M03|Session2|wav_arrayMic|0279|yes|94|513|city
M03|Session2|wav_arrayMic|0280|yes|104|513|spit
M03|Session2|wav_arrayMic|0281|yes|90|513|pit
M03|Session2|wav_arrayMic|0282|yes|94|513|lick
M03|Session2|wav_arrayMic|0283|yes|94|513|dart
M03|Session2|wav_arrayMic|0284|yes|104|513|hum
M03|Session2|wav_arrayMic|0285|yes|94|513|mike
M03|Session2|wav_arrayMic|0286|yes|136|513|A roll of wire lay near the wall.
M03|Session2|wav_arrayMic|0287|yes|150|513|It eventually became a rather proud claim.
M03|Session2|wav_arrayMic|0288|yes|90|513|pit
M03|Session2|wav_arrayMic|0289|yes|94|513|leak
M03|Session2|wav_arrayMic|0290|yes|99|513|sigh
M03|Session2|wav_arrayMic|0291|yes|94|513|yes
M03|Session2|wav_arrayMic|0292|yes|104|513|reek
M03|Session2|wav_arrayMic|0293|yes|99|513|tell
M03|Session2|wav_arrayMic|0294|yes|90|513|chop
M03|Session2|wav_arrayMic|0295|yes|85|513|no
M03|Session2|wav_arrayMic|0296|yes|94|513|at
M03|Session2|wav_arrayMic|0297|yes|80|513|fat
M03|Session2|wav_arrayMic|0298|yes|90|513|oscar
M03|Session2|wav_arrayMic|0299|yes|90|513|cart
M03|Session2|wav_arrayMic|0300|yes|150|513|The museum hires musicians every evening.
M03|Session2|wav_arrayMic|0301|yes|127|513|The dolphins swam around our boat.
M03|Session2|wav_arrayMic|0302|yes|85|513|shy
M03|Session2|wav_arrayMic|0303|yes|146|513|Day after day some new episode is reported.
M03|Session2|wav_arrayMic|0304|yes|99|513|sergeant
M03|Session2|wav_arrayMic|0305|yes|75|513|vat
M03|Session2|wav_arrayMic|0306|yes|66|513|november
M03|Session2|wav_arrayMic|0307|yes|80|513|november
M03|Session2|wav_arrayMic|0308|yes|90|513|bitten
M03|Session2|wav_arrayMic|0309|yes|80|513|sell
M03|Session2|wav_arrayMic|0310|yes|90|513|fitting
M03|Session2|wav_arrayMic|0311|yes|94|513|top
M03|Session2|wav_arrayMic|0312|yes|150|513|Night after night, they received annoying phone calls.
M03|Session2|wav_arrayMic|0313|yes|80|513|harp
M03|Session2|wav_arrayMic|0314|yes|94|513|spark
M03|Session2|wav_arrayMic|0315|yes|118|513|spark
M03|Session2|wav_arrayMic|0316|yes|80|513|sitting
M03|Session2|wav_arrayMic|0317|yes|85|513|fat
M03|Session2|wav_arrayMic|0318|yes|155|513|The box contained three sweaters.
M03|Session2|wav_arrayMic|0319|yes|85|513|leak
M03|Session2|wav_arrayMic|0320|yes|132|513|Students watched as he got out.
M03|Session2|wav_arrayMic|0321|yes|94|513|rich
M03|Session2|wav_arrayMic|0322|yes|99|513|blow
M03|Session2|wav_arrayMic|0323|yes|104|513|hark
M03|Session2|wav_arrayMic|0324|yes|90|513|kitten
M03|Session2|wav_arrayMic|0325|yes|99|513|liar
M03|Session2|wav_arrayMic|0326|yes|94|513|lair
M03|Session2|wav_arrayMic|0327|yes|90|513|him
M03|Session2|wav_arrayMic|0328|yes|136|513|Swing your arm as high as you can.
M03|Session2|wav_arrayMic|0329|yes|118|513|He wrapped the package hastily.
M03|Session2|wav_arrayMic|0330|yes|85|513|hat
M03|Session2|wav_arrayMic|0331|yes|1288|513|input/images/story_starters_22.jpg
M03|Session2|wav_arrayMic|0332|yes|127|513|dark
M03|Session2|wav_arrayMic|0333|yes|94|513|hem
M03|Session2|wav_arrayMic|0334|yes|85|513|league
M03|Session2|wav_arrayMic|0335|yes|94|513|seed
M03|Session2|wav_arrayMic|0336|yes|90|513|spain
M03|Session2|wav_arrayMic|0337|yes|99|513|foxtrot
M03|Session2|wav_arrayMic|0338|yes|127|513|Alfalfa is healthy for you.
M03|Session2|wav_arrayMic|0339|yes|137|513|The job provides many benefits.
M03|Session2|wav_arrayMic|0340|yes|99|513|seven
M03|Session2|wav_arrayMic|0341|yes|80|513|seven
M03|Session2|wav_arrayMic|0342|yes|104|513|take
M03|Session2|wav_arrayMic|0343|yes|85|513|seeds
M03|Session2|wav_arrayMic|0344|yes|221|513|It also provides for funds to clear slums and help colleges build dormitories.
M03|Session2|wav_arrayMic|0345|yes|94|513|written
M03|Session2|wav_arrayMic|0346|yes|197|513|Nothing has been done yet to take advantage of the enabling legislation.
M03|Session2|wav_arrayMic|0347|yes|90|513|eight
M03|Session2|wav_arrayMic|0348|yes|85|513|six
M03|Session2|wav_arrayMic|0349|yes|90|513|lima
M03|Session2|wav_arrayMic|0350|yes|90|513|bit
M03|Session2|wav_arrayMic|0351|yes|160|513|She wore warm, fleecy, woolen overalls.
M03|Session2|wav_arrayMic|0352|yes|94|513|him
M03|Session2|wav_arrayMic|0353|yes|94|513|sign
M03|Session2|wav_arrayMic|0354|yes|66|513|side
M03|Session2|wav_arrayMic|0355|yes|132|513|I have had my bell rung.
M03|Session2|wav_arrayMic|0356|yes|80|513|golf
M03|Session2|wav_arrayMic|0357|yes|104|513|zero
M03|Session2|wav_arrayMic|0358|yes|90|513|witch
M03|Session2|wav_arrayMic|0359|yes|108|513|darn
M03|Session2|wav_arrayMic|0360|yes|90|513|bloat
M03|Session2|wav_arrayMic|0361|yes|136|513|Both injuries were to the same leg.
M03|Session2|wav_arrayMic|0362|yes|263|513|He further proposed grants of an unspecified sum for experimental hospitals.
M03|Session2|wav_arrayMic|0363|yes|80|513|cake
M03|Session2|wav_arrayMic|0364|yes|104|513|fill
M03|Session2|wav_arrayMic|0365|yes|99|513|leak
M03|Session2|wav_arrayMic|0366|yes|94|513|xxx
M03|Session2|wav_arrayMic|0367|yes|110|513|papa
M03|Session2|wav_arrayMic|0368|yes|169|513|Aluminum silverware can often be flimsy.
M03|Session2|wav_arrayMic|0369|yes|94|513|nine
M03|Session2|wav_arrayMic|0370|yes|85|513|much
M03|Session2|wav_arrayMic|0371|yes|75|513|heart
M03|Session2|wav_arrayMic|0372|yes|94|513|thorn
M03|Session2|wav_arrayMic|0373|yes|136|513|Carl lives in a lovely home
M03|Session2|wav_arrayMic|0374|yes|160|513|Carl lives in a lively home. 
M03|Session2|wav_arrayMic|0375|yes|85|513|at
M03|Session2|wav_arrayMic|0376|yes|88|513|pretty
M03|Session2|wav_arrayMic|0377|yes|118|513|There is a treehouse up above.
M03|Session2|wav_arrayMic|0378|yes|113|513|The books are very expensive.
M03|Session2|wav_arrayMic|0379|yes|108|513|When all else fails, use force.
M03|Session2|wav_arrayMic|0380|yes|155|513|If you are losing water, replace it immediately.
M03|Session2|wav_arrayMic|0381|yes|122|513|We rode horseback to the farm.
M03|Session2|wav_arrayMic|0382|yes|90|513|hitting
M03|Session2|wav_arrayMic|0383|yes|85|513|knitting
M03|Session2|wav_arrayMic|0384|yes|108|513|five
M03|Session2|wav_arrayMic|0385|yes|71|513|echo
M03|Session2|wav_arrayMic|0386|yes|80|513|start
M03|Session2|wav_arrayMic|0387|yes|90|513|quebec
M03|Session2|wav_arrayMic|0388|yes|127|513|Only lawyers love millionaires.
M03|Session2|wav_arrayMic|0389|yes|94|513|wit
M03|Session2|wav_arrayMic|0390|yes|94|513|sit
M03|Session2|wav_arrayMic|0391|yes|150|513|People who value themselves are life's winners.
M03|Session2|wav_arrayMic|0392|yes|90|513|sink
M03|Session2|wav_arrayMic|0393|yes|104|513|meat
M03|Session2|wav_arrayMic|0394|yes|94|513|victor
M03|Session2|wav_arrayMic|0395|yes|85|513|dress
M03|Session2|wav_arrayMic|0396|yes|85|513|sin
M03|Session2|wav_arrayMic|0397|yes|104|513|down
M03|Session2|wav_arrayMic|0398|yes|136|513|Each one volunteered to jump first.
M03|Session2|wav_arrayMic|0399|yes|75|513|yankee
M03|Session2|wav_arrayMic|0400|yes|118|513|We bought a brown chair.
M03|Session2|wav_arrayMic|0401|yes|94|513|slicker
M03|Session2|wav_arrayMic|0402|yes|90|513|right
M03|Session2|wav_arrayMic|0403|yes|85|513|sand
M03|Session2|wav_arrayMic|0404|yes|150|513|The wait for work can be very long.
M03|Session2|wav_arrayMic|0405|yes|85|513|wicked
M03|Session2|wav_arrayMic|0406|yes|108|513|nod
M03|Session2|wav_arrayMic|0407|yes|90|513|said
M03|Session2|wav_arrayMic|0408|yes|80|513|tread
M03|Session2|wav_arrayMic|0409|yes|90|513|uniform
M03|Session2|wav_arrayMic|0410|yes|155|513|Beg that guard for one gallon of gas.
M03|Session2|wav_arrayMic|0411|yes|71|513|dread
M03|Session2|wav_arrayMic|0412|yes|75|513|Ned
M03|Session2|wav_arrayMic|0413|yes|104|513|walk
M03|Session2|wav_arrayMic|0414|yes|90|513|ham
M03|Session2|wav_arrayMic|0415|yes|160|513|Although always alone, we survive.
M03|Session2|wav_arrayMic|0416|yes|90|513|tango
M03|Session2|wav_arrayMic|0417|yes|85|513|bread
M03|Session2|wav_arrayMic|0418|yes|94|513|left
M03|Session2|wav_arrayMic|0419|yes|85|513|tin
M03|Session2|wav_arrayMic|0420|yes|202|513|the prospect of cutting back spending is an unpleasant one for any governor
M03|Session2|wav_arrayMic|0421|yes|113|513|we have an excellent team
M04|Session1|wav_arrayMic|0001|yes|122|513|[relax your mouth in its normal position]
M04|Session1|wav_arrayMic|0002|yes|225|513|[say 'Eee-P-Ah' repeatedly]
M04|Session1|wav_arrayMic|0003|yes|216|513|[say 'Ah-P-Eee' repeatedly]
M04|Session1|wav_arrayMic|0004|yes|375|513|[say 'Pah-Tah-Kah' repeatedly]
M04|Session1|wav_arrayMic|0005|yes|108|513|trouble
M04|Session1|wav_arrayMic|0006|yes|71|513|spark
M04|Session1|wav_arrayMic|0007|yes|94|513|weed
M04|Session1|wav_arrayMic|0008|yes|104|513|[say 'Eee' in a very high pitch]
M04|Session1|wav_arrayMic|0009|yes|61|513|[say 'Eee' in a very high pitch]
M04|Session1|wav_arrayMic|0010|yes|71|513|store
M04|Session1|wav_arrayMic|0011|yes|99|513|form
M04|Session1|wav_arrayMic|0012|yes|513|652|Twice each day he plays skillfully and with zest upon our small organ.
M04|Session1|wav_arrayMic|0013|yes|52|513|knew
M04|Session1|wav_arrayMic|0014|yes|71|513|knee
M04|Session1|wav_arrayMic|0015|yes|85|513|sip
M04|Session1|wav_arrayMic|0016|yes|75|513|meat
M04|Session1|wav_arrayMic|0017|yes|75|513|jacket
M04|Session1|wav_arrayMic|0018|yes|80|513|trade
M04|Session1|wav_arrayMic|0019|yes|80|513|stick
M04|Session1|wav_arrayMic|0020|yes|296|513|Well, he is nearly ninety-three years old; 
M04|Session1|wav_arrayMic|0021|yes|57|513|goat
M04|Session1|wav_arrayMic|0022|yes|61|513|beat
M04|Session1|wav_arrayMic|0023|yes|235|513|[say 'Ah' for 5 seconds]
M04|Session1|wav_arrayMic|0024|yes|75|513|fee
M04|Session1|wav_arrayMic|0025|yes|71|513|rave
M04|Session1|wav_arrayMic|0026|yes|71|513|bug
M04|Session1|wav_arrayMic|0027|yes|75|513|floor
M04|Session1|wav_arrayMic|0028|yes|108|513|trait
M04|Session1|wav_arrayMic|0029|yes|71|513|share
M04|Session1|wav_arrayMic|0030|yes|75|513|range
M04|Session1|wav_arrayMic|0031|yes|104|513|trace
M04|Session1|wav_arrayMic|0032|yes|94|513|stubble
M04|Session1|wav_arrayMic|0033|yes|99|513|rake
M04|Session1|wav_arrayMic|0034|yes|113|513|[relax your mouth in its normal position]
M04|Session1|wav_arrayMic|0035|yes|71|513|tear [as in "tear up that paper"]
M04|Session1|wav_arrayMic|0036|yes|296|513|The quick brown fox jumps over the lazy dog.
M04|Session1|wav_arrayMic|0037|yes|99|513|dagger
M04|Session1|wav_arrayMic|0038|yes|61|513|one
M04|Session1|wav_arrayMic|0039|yes|57|513|up
M04|Session1|wav_arrayMic|0040|yes|418|513|Grandfather likes to be modern in his language.
M04|Session1|wav_arrayMic|0041|yes|586|513|input/images/story_starters_15.jpg
M04|Session1|wav_arrayMic|0042|yes|94|513|chair
M04|Session1|wav_arrayMic|0043|yes|85|513|beta
M04|Session1|wav_arrayMic|0044|yes|774|513|input/images/kitchen.jpg
M04|Session1|wav_arrayMic|0045|yes|71|513|air
M04|Session1|wav_arrayMic|0046|yes|85|513|storm
M04|Session1|wav_arrayMic|0047|yes|296|513|yet he still thinks as swiftly as ever.
M04|Session1|wav_arrayMic|0048|yes|71|513|warm
M04|Session1|wav_arrayMic|0049|yes|80|513|right
M04|Session1|wav_arrayMic|0050|yes|71|513|swore
M04|Session1|wav_arrayMic|0051|yes|71|513|knew
M04|Session1|wav_arrayMic|0052|yes|455|513|he dresses himself in an ancient black frock coat, 
M04|Session1|wav_arrayMic|0053|yes|146|513|I can read
M04|Session1|wav_arrayMic|0054|yes|141|513|I can read
M04|Session1|wav_arrayMic|0055|yes|61|513|read [as in "I can read"]
M04|Session1|wav_arrayMic|0056|yes|94|513|sip
M04|Session1|wav_arrayMic|0057|yes|85|513|sticks
M04|Session1|wav_arrayMic|0058|yes|90|513|go
M04|Session1|wav_arrayMic|0059|yes|99|513|gadget
M04|Session1|wav_arrayMic|0060|yes|75|513|park
M04|Session1|wav_arrayMic|0061|yes|80|513|chair
M04|Session1|wav_arrayMic|0062|yes|80|513|grow
M04|Session1|wav_arrayMic|0063|yes|493|513|Except in the winter when the ooze or snow or ice prevents,
M04|Session1|wav_arrayMic|0064|yes|333|513|he slowly takes a short walk in the open air each day.
M04|Session1|wav_arrayMic|0065|yes|75|513|[say 'OA' as in cOAt in a very low pitch]
M04|Session1|wav_arrayMic|0067|yes|108|513|rate
M04|Session1|wav_arrayMic|0068|yes|90|513|double
M04|Session1|wav_arrayMic|0069|yes|85|513|pat
M04|Session1|wav_arrayMic|0070|yes|52|513|dug
M04|Session1|wav_arrayMic|0071|yes|75|513|bat
M04|Session1|wav_arrayMic|0072|yes|99|513|torn
M04|Session1|wav_arrayMic|0073|yes|108|513|dark
M04|Session1|wav_arrayMic|0074|yes|75|513|left
M04|Session1|wav_arrayMic|0075|yes|61|513|feed
M04|Session1|wav_arrayMic|0076|yes|394|513|Don't ask me to carry an oily rag like that.
M04|Session1|wav_arrayMic|0077|yes|211|513|but he always answers, "Banana oil!" 
M04|Session1|wav_arrayMic|0078|yes|90|513|air
M04|Session1|wav_arrayMic|0079|yes|66|513|beat
M04|Session1|wav_arrayMic|0080|yes|57|513|down
M04|Session1|wav_arrayMic|0081|yes|75|513|farm
M04|Session1|wav_arrayMic|0082|yes|394|513|A long, flowing beard clings to his chin, 
M04|Session1|wav_arrayMic|0083|yes|127|513|jagged
M04|Session1|wav_arrayMic|0084|yes|394|513|You wished to know all about my grandfather.
M04|Session1|wav_arrayMic|0085|yes|66|513|know
M04|Session1|wav_arrayMic|0086|yes|85|513|born
M04|Session1|wav_arrayMic|0087|yes|71|513|raid
M04|Session1|wav_arrayMic|0088|yes|501|513|She had your dark suit in greasy wash water all year.
M04|Session1|wav_arrayMic|0089|yes|66|513|rage
M04|Session1|wav_arrayMic|0090|yes|141|513|bit
M04|Session1|wav_arrayMic|0091|yes|75|513|feet
M04|Session1|wav_arrayMic|0092|yes|75|513|lead [as in "I will lead you"]
M04|Session1|wav_arrayMic|0093|yes|71|513|When when
M04|Session1|wav_arrayMic|0094|yes|727|513|When he speaks, his voice is just a bit cracked and quivers a trifle.
M04|Session1|wav_arrayMic|0095|yes|80|513|rain
M04|Session1|wav_arrayMic|0096|yes|66|513|read [as in "I can read"]
M04|Session1|wav_arrayMic|0097|yes|118|513|swarm
M04|Session1|wav_arrayMic|0098|yes|99|513|sheet
M04|Session1|wav_arrayMic|0099|yes|488|513|We have often urged him to walk more and smoke less, 
M04|Session1|wav_arrayMic|0100|yes|94|513|car
M04|Session1|wav_arrayMic|0101|yes|66|513|feet
M04|Session1|wav_arrayMic|0102|yes|85|513|slip
M04|Session1|wav_arrayMic|0103|yes|61|513|the
M04|Session1|wav_arrayMic|0104|yes|61|513|feed
M04|Session1|wav_arrayMic|0105|yes|136|513|usually min min
M04|Session1|wav_arrayMic|0106|yes|225|513|usually minus several buttons; 
M04|Session1|wav_arrayMic|0107|yes|80|513|two
M04|Session1|wav_arrayMic|0108|yes|150|513|hair
M04|Session1|wav_arrayMic|0109|yes|90|513|horn
M04|Session1|wav_arrayMic|0110|yes|75|513|for
M04|Session1|wav_arrayMic|0111|yes|90|513|sip
M04|Session1|wav_arrayMic|0112|yes|19|513|swarm
M04|Session1|wav_arrayMic|0113|yes|57|513|glow
M04|Session1|wav_arrayMic|0114|yes|71|513|bubble
M04|Session1|wav_arrayMic|0115|yes|136|513|corn
M04|Session1|wav_arrayMic|0116|yes|75|513|storm
M04|Session1|wav_arrayMic|0117|yes|71|513|warm
M04|Session1|wav_arrayMic|0118|yes|75|513|yes
M04|Session1|wav_arrayMic|0119|yes|99|513|race
M04|Session1|wav_arrayMic|0120|yes|704|513|giving those who observe him a pronounced feeling of the utmost respect.
M04|Session1|wav_arrayMic|0121|yes|80|513|fair
M04|Session1|wav_arrayMic|0122|yes|66|513|tip
M04|Session1|wav_arrayMic|0123|yes|165|513|[say 'Ah' for 5 seconds]
M04|Session1|wav_arrayMic|0124|yes|80|513|no
M04|Session1|wav_arrayMic|0125|yes|33|513|ship
M04|Session1|wav_arrayMic|0126|yes|99|513|alpha
M04|Session1|wav_arrayMic|0127|yes|75|513|train
M04|Session2|wav_headMic|0001|yes|174|513|[say 'Ah-P-Eee' repeatedly]
M04|Session2|wav_headMic|0002|yes|193|513|[say 'Eee-P-Ah' repeatedly]
M04|Session2|wav_headMic|0003|yes|155|513|[say 'Pah-Tah-Kah' repeatedly]
M04|Session2|wav_headMic|0004|yes|219|513|[relax your mouth in its normal position]
M04|Session2|wav_headMic|0005|yes|106|513|[relax your mouth in its normal position]
M04|Session2|wav_headMic|0006|yes|103|513|jagged
M04|Session2|wav_headMic|0007|yes|327|513|Grandfather likes to be modern in his language.
M04|Session2|wav_headMic|0008|yes|96|513|sticks
M04|Session2|wav_headMic|0009|yes|98|513|slip
M04|Session2|wav_headMic|0010|yes|75|513|left
M04|Session2|wav_headMic|0011|yes|74|513|right
M04|Session2|wav_headMic|0012|yes|81|513|feet
M04|Session2|wav_headMic|0013|yes|72|513|form
M04|Session2|wav_headMic|0014|yes|401|513|She had your dark suit in greasy wash water all year.
M04|Session2|wav_headMic|0015|yes|86|513|up
M04|Session2|wav_headMic|0016|yes|98|513|jacket
M04|Session2|wav_headMic|0017|yes|98|513|storm
M04|Session2|wav_headMic|0018|yes|86|513|go
M04|Session2|wav_headMic|0019|yes|97|513|sheet
M04|Session2|wav_headMic|0020|yes|93|513|spark
M04|Session2|wav_headMic|0021|yes|77|513|yes
M04|Session2|wav_headMic|0022|yes|86|513|fee
M04|Session2|wav_headMic|0023|yes|94|513|swarm
M04|Session2|wav_headMic|0024|yes|543|513|giving those who observe him a pronounced feeling of the utmost respect.
M04|Session2|wav_headMic|0025|yes|75|513|xxx
M04|Session2|wav_headMic|0026|yes|96|513|stubble
M04|Session2|wav_headMic|0027|yes|364|513|input/images/story_starters_15.jpg
M04|Session2|wav_headMic|0028|yes|80|513|rage
M04|Session2|wav_headMic|0029|yes|611|513|When he speaks, his voice is just a bit cracked and quivers a trifle.
M04|Session2|wav_headMic|0030|yes|93|513|park
M04|Session2|wav_headMic|0031|yes|90|513|hair
M04|Session2|wav_headMic|0032|yes|324|513|Don't ask me to carry an oily rag like that.
M04|Session2|wav_headMic|0033|yes|540|513|Except in the winter when the ooze or snow or ice prevents,
M04|Session2|wav_headMic|0034|yes|77|513|down
M04|Session2|wav_headMic|0035|yes|72|513|sip
M04|Session2|wav_headMic|0036|yes|79|513|knew
M04|Session2|wav_headMic|0037|yes|86|513|sip
M04|Session2|wav_headMic|0038|yes|331|513|The quick brown fox jumps over the lazy dog.
M04|Session2|wav_headMic|0039|yes|215|513|I can
M04|Session2|wav_headMic|0040|yes|75|513|read [as in "I can read"]
M04|Session2|wav_headMic|0041|yes|92|513|trade
M04|Session2|wav_headMic|0042|yes|90|513|rate
M04|Session2|wav_headMic|0043|yes|71|513|meat
M04|Session2|wav_headMic|0044|yes|318|513|yet he still thinks as swiftly as ever.
M04|Session2|wav_headMic|0045|yes|466|513|We have often urged him to walk more and smoke less, 
M04|Session2|wav_headMic|0046|yes|349|513|We have often urged him to walk more and smoke less, 
M04|Session2|wav_headMic|0047|yes|84|513|train
M04|Session2|wav_headMic|0048|yes|441|513|A long, flowing beard clings to his chin, 
M04|Session2|wav_headMic|0049|yes|69|513|feed
M04|Session2|wav_headMic|0050|yes|78|513|feed
M04|Session2|wav_headMic|0051|yes|82|513|farm
M04|Session2|wav_headMic|0052|yes|214|513|usually minus several buttons; 
M04|Session2|wav_headMic|0053|yes|76|513|dug
M04|Session2|wav_headMic|0054|yes|71|513|bit
M04|Session2|wav_headMic|0055|yes|84|513|race
M04|Session2|wav_headMic|0056|yes|70|513|sip
M04|Session2|wav_headMic|0057|yes|80|513|range
M04|Session2|wav_headMic|0058|yes|91|513|share
M04|Session2|wav_headMic|0059|yes|83|513|chair
M04|Session2|wav_headMic|0060|yes|425|513|he slowly takes a short walk in the open air each day.
M04|Session2|wav_headMic|0061|yes|86|513|grow
M04|Session2|wav_headMic|0062|yes|77|513|the
M04|Session2|wav_headMic|0063|yes|73|513|for
M04|Session2|wav_headMic|0064|yes|165|513|tear up that paper
M04|Session2|wav_headMic|0065|yes|89|513|tear [as in "tear up that paper"]
M04|Session2|wav_headMic|0066|yes|78|513|beat
M04|Session2|wav_headMic|0067|yes|78|513|ship
M04|Session2|wav_headMic|0068|yes|77|513|rake
M04|Session2|wav_headMic|0069|yes|95|513|trouble
M04|Session2|wav_headMic|0070|yes|82|513|feet
M04|Session2|wav_headMic|0071|yes|91|513|trace
M04|Session2|wav_headMic|0072|yes|95|513|floor
M04|Session2|wav_headMic|0073|yes|87|513|dark
M04|Session2|wav_headMic|0074|yes|92|513|rave
M04|Session2|wav_headMic|0075|yes|119|513|swore
M04|Session2|wav_headMic|0076|yes|107|513|air
M04|Session2|wav_headMic|0077|yes|372|513|You wished to know all about my grandfather.
M04|Session2|wav_headMic|0078|yes|101|513|store
M04|Session2|wav_headMic|0079|yes|106|513|feed
M04|Session2|wav_headMic|0080|yes|89|513|goat
M04|Session2|wav_headMic|0081|yes|89|513|born
M04|Session2|wav_headMic|0082|yes|76|513|one
M04|Session2|wav_headMic|0083|yes|454|513|he dresses himself in an ancient black frock coat, 
M04|Session2|wav_headMic|0084|yes|96|513|tip
M04|Session2|wav_headMic|0085|yes|82|513|car
M04|Session2|wav_headMic|0086|yes|93|513|read [as in "I can read"]
M04|Session2|wav_headMic|0087|yes|80|513|swarm
M04|Session2|wav_headMic|0088|yes|212|513|[say 'Ah' for 5 seconds]
M04|Session2|wav_headMic|0089|yes|246|513|[say 'Ah' for 5 seconds]
M04|Session2|wav_headMic|0090|yes|115|513|warm
M04|Session2|wav_headMic|0091|yes|94|513|fair
M04|Session2|wav_headMic|0092|yes|106|513|gadget
M04|Session2|wav_headMic|0093|yes|292|513|but he always answers, "Banana oil!" 
M04|Session2|wav_headMic|0094|yes|83|513|double
M04|Session2|wav_headMic|0095|yes|121|513|beta
M04|Session2|wav_headMic|0096|yes|94|513|glow
M04|Session2|wav_headMic|0097|yes|101|513|air
M04|Session2|wav_headMic|0098|yes|262|513|Well, he is nearly ninety-three years old; 
M04|Session2|wav_headMic|0099|yes|95|513|alpha
M04|Session2|wav_headMic|0100|yes|577|513|Twice each day he plays skillfully and with zest upon our small organ.
M04|Session2|wav_headMic|0101|yes|103|513|horn
M04|Session2|wav_headMic|0102|yes|114|513|horn
M04|Session2|wav_headMic|0103|yes|94|513|torn
M04|Session2|wav_headMic|0104|yes|86|513|two
M04|Session2|wav_headMic|0105|yes|90|513|corn
M04|Session2|wav_headMic|0106|yes|92|513|stick
M04|Session2|wav_headMic|0107|yes|71|513|raid
M04|Session2|wav_headMic|0108|yes|226|513|[say 'Ah' for 5 seconds]
M04|Session2|wav_headMic|0109|yes|738|513|input/images/kitchen.jpg
M04|Session2|wav_headMic|0110|yes|87|513|weed
M04|Session2|wav_headMic|0111|yes|113|513|pat
M04|Session2|wav_headMic|0112|yes|72|513|beat
M04|Session2|wav_headMic|0113|yes|68|513|knee
M04|Session2|wav_headMic|0114|yes|106|513|trait
M04|Session2|wav_headMic|0115|yes|80|513|rain
M04|Session2|wav_headMic|0116|yes|89|513|bubble
M04|Session2|wav_headMic|0117|yes|78|513|knew
M04|Session2|wav_headMic|0118|yes|148|513|[say 'Eee' in a very high pitch]
M04|Session2|wav_headMic|0119|yes|96|513|chair
M04|Session2|wav_headMic|0120|yes|80|513|bug
M04|Session2|wav_headMic|0121|yes|108|513|warm
M04|Session2|wav_headMic|0122|yes|71|513|bat
M04|Session2|wav_headMic|0123|yes|74|513|no
M04|Session2|wav_headMic|0124|yes|103|513|[relax your mouth in its normal position]
M04|Session2|wav_headMic|0125|yes|80|513|know
M04|Session2|wav_headMic|0126|yes|86|513|storm
M04|Session2|wav_headMic|0127|yes|95|513|lead [as in "I will lead you"]
M04|Session2|wav_headMic|0128|yes|120|513|dagger
M04|Session2|wav_headMic|0129|yes|123|513|[say 'OA' as in cOAt in a very low pitch]
M04|Session2|wav_headMic|0130|yes|81|513|whoop
M04|Session2|wav_headMic|0131|yes|76|513|wish
M04|Session2|wav_headMic|0132|yes|109|513|boot
M04|Session2|wav_headMic|0133|yes|260|513|They carried me off on the stretcher.
M04|Session2|wav_headMic|0134|yes|104|513|sprinkle
M04|Session2|wav_headMic|0135|yes|99|513|though
M04|Session2|wav_headMic|0136|yes|75|513|tie
M04|Session2|wav_headMic|0137|yes|71|513|back
M04|Session2|wav_headMic|0138|yes|78|513|back
M04|Session2|wav_headMic|0139|yes|81|513|bad
M04|Session2|wav_headMic|0140|yes|116|513|bear
M04|Session2|wav_headMic|0141|yes|89|513|bear
M04|Session2|wav_headMic|0142|yes|84|513|floor
M04|Session2|wav_headMic|0143|yes|91|513|near
M04|Session2|wav_headMic|0144|yes|91|513|bad
M04|Session2|wav_headMic|0145|yes|90|513|three
M04|Session2|wav_headMic|0146|yes|120|513|hate
M04|Session2|wav_headMic|0147|yes|378|513|Two other cases also were under advisement. 
M04|Session2|wav_headMic|0148|yes|101|513|pile
M04|Session2|wav_headMic|0149|yes|93|513|we're
